pole_id,lat,lon,state,status,inspection_date,source,pole_type,voltage,operator,material,height,geometry,distance_m,matched,nearest_detection_id,nearest_detection_conf
OSM-11424003843,40.2002378,-76.7737405,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7737405 40.2002378),1589.552894318283,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424003844,40.2004626,-76.7747291,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7747291 40.2004626),1649.8877304640273,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424003845,40.2007273,-76.775702,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.775702 40.2007273),1715.763865990326,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424003846,40.2010252,-76.7766411,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7766411 40.2010252),1785.1583308662257,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424003847,40.2013477,-76.7775688,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7775688 40.2013477),1857.7455136566525,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424003848,40.2023598,-76.7803399,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7803399 40.2023598),2011.0543803275975,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424003849,40.2020166,-76.7794148,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7794148 40.2020166),2007.9724595599632,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424003850,40.2030246,-76.7821921,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7821921 40.2030246),1886.9678385693692,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424003851,40.2026858,-76.7812677,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7812677 40.2026858),1948.6702571886683,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424003852,40.2040217,-76.784957,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.784957 40.2040217),1717.44749418834,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
